queue	kind	key	part_of_speech	occurrences	exclusive_occurrences	ambiguous_occurrences	artifact_count	support	top_forms
proper_name	lexical_group	abellinum	NOUN	28	10	18		corroborated_independent	"[{""form"":""ium"",""occurrences"":16,""exclusive"":false},{""form"":""abellinum"",""occurrences"":10,""exclusive"":true},{""form"":""abellinates"",""occurrences"":2,""exclusive"":false}]"
proper_name	lexical_group	musonius	NOUN	13	10	3		corroborated_independent	"[{""form"":""musonius"",""occurrences"":10,""exclusive"":true},{""form"":""musonianus"",""occurrences"":3,""exclusive"":false}]"
proper_name	lexical_group	numicius	NOUN	11	10	1		corroborated_independent	"[{""form"":""numicius"",""occurrences"":10,""exclusive"":true},{""form"":""numicus"",""occurrences"":1,""exclusive"":false}]"
proper_name	lexical_group	aeolia	NOUN	10	10	0		corroborated_independent	"[{""form"":""aeolia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	ammonius	NOUN	10	10	0		derived_only	"[{""form"":""ammonius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	archytas	NOUN	10	10	0		corroborated_independent	"[{""form"":""archytas"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	ariarathes	NOUN	10	10	0		single_independent	"[{""form"":""ariarathes"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	arphaxad	NOUN	10	10	0		derived_only	"[{""form"":""arphaxad"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	artabazus	NOUN	10	10	0		single_independent	"[{""form"":""artabazus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	asclepiodotus	NOUN	10	10	0		corroborated_independent	"[{""form"":""asclepiodotus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	asprenas	NOUN	10	10	0		single_independent	"[{""form"":""asprenas"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	aurunculeius	NOUN	10	10	0		corroborated_independent	"[{""form"":""aurunculeius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	bebrycia	NOUN	10	10	0		corroborated_independent	"[{""form"":""bebrycia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	benadad	NOUN	10	10	0		derived_only	"[{""form"":""benadad"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	bethaven	NOUN	10	10	0		derived_only	"[{""form"":""bethaven"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	burdegalensis	ADJ	10	10	0		derived_only	"[{""form"":""burdegalensis"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	cariath	NOUN	10	10	0		derived_only	"[{""form"":""cariath"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	chabrias	NOUN	10	10	0		corroborated_independent	"[{""form"":""chabrias"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	damasippus	NOUN	10	10	0		corroborated_independent	"[{""form"":""damasippus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	endymion	NOUN	10	10	0		corroborated_independent	"[{""form"":""endymion"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	enipeus	NOUN	10	10	0		corroborated_independent	"[{""form"":""enipeus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	eunomiani	NOUN	10	10	0		single_independent	"[{""form"":""eunomiani"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	fritigernus	NOUN	10	10	0		derived_only	"[{""form"":""fritigernus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	ganymedes	NOUN	10	10	0		single_independent	"[{""form"":""ganymedes"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	gelboe	NOUN	10	10	0		derived_only	"[{""form"":""gelboe"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	gortynia	NOUN	10	10	0		derived_only	"[{""form"":""gortynia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	harpyia	NOUN	10	10	0		single_independent	"[{""form"":""harpyia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	harpyiae	NOUN	10	10	0		single_independent	"[{""form"":""harpyiae"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	helius	NOUN	10	10	0		derived_only	"[{""form"":""helius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	hippon	NOUN	10	10	0		derived_only	"[{""form"":""hippon"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	hirrus	NOUN	10	10	0		single_independent	"[{""form"":""hirrus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	horatia	NOUN	10	10	0		single_independent	"[{""form"":""horatia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	hypseus	NOUN	10	10	0		corroborated_independent	"[{""form"":""hypseus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	hyrcania	NOUN	10	10	0		single_independent	"[{""form"":""hyrcania"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	illyris	NOUN	10	10	0		single_independent	"[{""form"":""illyris"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	japheth	NOUN	10	10	0		derived_only	"[{""form"":""japheth"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	leonnatus	NOUN	10	10	0		single_independent	"[{""form"":""leonnatus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	neptunius	ADJ	10	10	0		corroborated_independent	"[{""form"":""neptunius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	nicander	NOUN	10	10	0		corroborated_independent	"[{""form"":""nicander"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	ophiuchus	NOUN	10	10	0		corroborated_independent	"[{""form"":""ophiuchus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	ostorius	NOUN	10	10	0		corroborated_independent	"[{""form"":""ostorius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	pelopia	NOUN	10	10	0		derived_only	"[{""form"":""pelopia"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	philto	NOUN	10	10	0		derived_only	"[{""form"":""philto"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	phocion	NOUN	10	10	0		single_independent	"[{""form"":""phocion"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	pythium	NOUN	10	10	0		corroborated_independent	"[{""form"":""pythium"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	rhadamanthus	NOUN	10	10	0		corroborated_independent	"[{""form"":""rhadamanthus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	sisyphus	NOUN	10	10	0		single_independent	"[{""form"":""sisyphus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	sychaeus	ADJ	10	10	0		single_independent	"[{""form"":""sychaeus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	theocritus	NOUN	10	10	0		single_independent	"[{""form"":""theocritus"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	theron	NOUN	10	10	0		single_independent	"[{""form"":""theron"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	tullum	NOUN	10	10	0		derived_only	"[{""form"":""tullum"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	tusca	NOUN	10	10	0		derived_only	"[{""form"":""tusca"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	veronenses	NOUN	10	10	0		single_independent	"[{""form"":""veronenses"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	vinicius	NOUN	10	10	0		single_independent	"[{""form"":""vinicius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	vinius	NOUN	10	10	0		single_independent	"[{""form"":""vinius"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	zoe	NOUN	10	10	0		single_independent	"[{""form"":""zoe"",""occurrences"":10,""exclusive"":true}]"
proper_name	lexical_group	narseus	NOUN	14	9	5		single_independent	"[{""form"":""narseus"",""occurrences"":9,""exclusive"":true},{""form"":""narses"",""occurrences"":5,""exclusive"":false}]"
proper_name	lexical_group	nursia	NOUN	11	9	2		corroborated_independent	"[{""form"":""nursia"",""occurrences"":9,""exclusive"":true},{""form"":""nursini"",""occurrences"":2,""exclusive"":false}]"
proper_name	lexical_group	abydum	NOUN	9	9	0		derived_only	"[{""form"":""abydum"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	anacharsis	NOUN	9	9	0		corroborated_independent	"[{""form"":""anacharsis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	anacreon	NOUN	9	9	0		corroborated_independent	"[{""form"":""anacreon"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	anthemius	NOUN	9	9	0		single_independent	"[{""form"":""anthemius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	autronius	NOUN	9	9	0		single_independent	"[{""form"":""autronius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	bithynis	NOUN	9	9	0		single_independent	"[{""form"":""bithynis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	byblis	NOUN	9	9	0		corroborated_independent	"[{""form"":""byblis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	cecropidae	NOUN	9	9	0		single_independent	"[{""form"":""cecropidae"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	chrysalus	NOUN	9	9	0		single_independent	"[{""form"":""chrysalus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	cossinius	NOUN	9	9	0		corroborated_independent	"[{""form"":""cossinius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	dicaearchi	NOUN	9	9	0		derived_only	"[{""form"":""dicaearchi"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	dictynna	NOUN	9	9	0		corroborated_independent	"[{""form"":""dictynna"",""occurrences"":8,""exclusive"":true},{""form"":""dictynnaeus"",""occurrences"":1,""exclusive"":true}]"
proper_name	lexical_group	engaddi	NOUN	9	9	0		derived_only	"[{""form"":""engaddi"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	erucius	NOUN	9	9	0		corroborated_independent	"[{""form"":""erucius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	erymanthus	NOUN	9	9	0		corroborated_independent	"[{""form"":""erymanthus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	firminus	NOUN	9	9	0		single_independent	"[{""form"":""firminus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	garumna	NOUN	9	9	0		corroborated_independent	"[{""form"":""garumna"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	gervasius	NOUN	9	9	0		derived_only	"[{""form"":""gervasius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	gethaei	NOUN	9	9	0		derived_only	"[{""form"":""gethaei"",""occurrences"":5,""exclusive"":true},{""form"":""gethæi"",""occurrences"":4,""exclusive"":true}]"
proper_name	lexical_group	hecataeus	NOUN	9	9	0		corroborated_independent	"[{""form"":""hecataeus"",""occurrences"":7,""exclusive"":true},{""form"":""hecatæus"",""occurrences"":2,""exclusive"":true}]"
proper_name	lexical_group	hennenses	NOUN	9	9	0		single_independent	"[{""form"":""hennenses"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	hethaeus	NOUN	9	9	0		derived_only	"[{""form"":""hethaeus"",""occurrences"":5,""exclusive"":true},{""form"":""hethæus"",""occurrences"":4,""exclusive"":true}]"
proper_name	lexical_group	iazyges	NOUN	9	9	0		single_independent	"[{""form"":""iazyges"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	ilergetes	NOUN	9	9	0		single_independent	"[{""form"":""ilergetes"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	iphis	NOUN	9	9	0		corroborated_independent	"[{""form"":""iphis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	ismenos	NOUN	9	9	0		derived_only	"[{""form"":""ismenos"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	jason	NOUN	9	9	0		derived_only	"[{""form"":""jason"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	laertius	ADJ	9	9	0		derived_only	"[{""form"":""laertius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	lalage	NOUN	9	9	0		corroborated_independent	"[{""form"":""lalage"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	limigantes	NOUN	9	9	0		derived_only	"[{""form"":""limigantes"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	lysiteles	NOUN	9	9	0		single_independent	"[{""form"":""lysiteles"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	maharbal	NOUN	9	9	0		single_independent	"[{""form"":""maharbal"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	malaleel	NOUN	9	9	0		derived_only	"[{""form"":""malaleel"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	mardonius	NOUN	9	9	0		single_independent	"[{""form"":""mardonius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	moloch	NOUN	9	9	0		derived_only	"[{""form"":""moloch"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	nahasson	NOUN	9	9	0		derived_only	"[{""form"":""nahasson"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	paegnium	NOUN	9	9	0		single_independent	"[{""form"":""paegnium"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	parthenopaeus	NOUN	9	9	0		corroborated_independent	"[{""form"":""parthenopaeus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	patroclus	NOUN	9	9	0		single_independent	"[{""form"":""patroclus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	phorbas	NOUN	9	9	0		corroborated_independent	"[{""form"":""phorbas"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	rupilius	NOUN	9	9	0		single_independent	"[{""form"":""rupilius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	salphaad	NOUN	9	9	0		derived_only	"[{""form"":""salphaad"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	sitifensis	ADJ	9	9	0		derived_only	"[{""form"":""sitifensis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	tertullus	NOUN	9	9	0		derived_only	"[{""form"":""tertullus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	theodectes	NOUN	9	9	0		single_independent	"[{""form"":""theodectes"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	tityos	NOUN	9	9	0		single_independent	"[{""form"":""tityos"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	tium	NOUN	9	9	0		derived_only	"[{""form"":""tium"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	tolumnius	NOUN	9	9	0		corroborated_independent	"[{""form"":""tolumnius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	troades	NOUN	9	9	0		derived_only	"[{""form"":""troades"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	villius	NOUN	9	9	0		derived_only	"[{""form"":""villius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	visellius	NOUN	9	9	0		single_independent	"[{""form"":""visellius"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	xanthippus	NOUN	9	9	0		corroborated_independent	"[{""form"":""xanthippus"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	zeuxis	NOUN	9	9	0		corroborated_independent	"[{""form"":""zeuxis"",""occurrences"":9,""exclusive"":true}]"
proper_name	lexical_group	moesi	NOUN	51	8	43		corroborated_independent	"[{""form"":""moesia"",""occurrences"":43,""exclusive"":false},{""form"":""moesi"",""occurrences"":7,""exclusive"":true},{""form"":""mœsi"",""occurrences"":1,""exclusive"":true}]"
proper_name	lexical_group	aegaeus	ADJ	39	8	31		single_independent	"[{""form"":""aegaeum"",""occurrences"":28,""exclusive"":false},{""form"":""aegaeus"",""occurrences"":6,""exclusive"":true},{""form"":""ægæum"",""occurrences"":3,""exclusive"":false},{""form"":""ægæus"",""occurrences"":2,""exclusive"":true}]"
proper_name	lexical_group	fescenninus	ADJ	17	8	9		corroborated_independent	"[{""form"":""fescennina"",""occurrences"":7,""exclusive"":false},{""form"":""fescenninum"",""occurrences"":3,""exclusive"":true},{""form"":""fescenninos"",""occurrences"":2,""exclusive"":true},{""form"":""fescenninus"",""occurrences"":2,""exclusive"":false},{""form"":""fescenninas"",""occurrences"":1,""exclusive"":true},{""form"":""fescennino"",""occurrences"":1,""exclusive"":true},{""form"":""fescenninorum"",""occurrences"":1,""exclusive"":true}]"
proper_name	lexical_group	elius	ADJ	14	8	6		corroborated_independent	"[{""form"":""elius"",""occurrences"":8,""exclusive"":true},{""form"":""elii"",""occurrences"":6,""exclusive"":false}]"
proper_name	lexical_group	marrucini	NOUN	12	8	4		corroborated_independent	"[{""form"":""marrucini"",""occurrences"":8,""exclusive"":true},{""form"":""marrucine"",""occurrences"":4,""exclusive"":false}]"
proper_name	lexical_group	myron	NOUN	10	8	2		single_independent	"[{""form"":""myron"",""occurrences"":8,""exclusive"":true},{""form"":""myro"",""occurrences"":2,""exclusive"":false}]"
proper_name	lexical_group	acherusia	NOUN	8	8	0		corroborated_independent	"[{""form"":""acherusia"",""occurrences"":8,""exclusive"":true}]"
proper_name	lexical_group	anticyra	NOUN	8	8	0		corroborated_independent	"[{""form"":""anticyra"",""occurrences"":8,""exclusive"":true}]"
proper_name	lexical_group	antisthenes	NOUN	8	8	0		corroborated_independent	"[{""form"":""antisthenes"",""occurrences"":8,""exclusive"":true}]"
proper_name	lexical_group	aristaeus	NOUN	8	8	0		corroborated_independent	"[{""form"":""aristaeus"",""occurrences"":8,""exclusive"":true}]"
